0,0.205894099,0.150354164,0.126086845,0.163000964,0.259361142,0.078000073,0.036543709,0.050886286,0.072083098,0.038601507,0.050151271,0.031496414,0.04257424,0.059791557,0.046467165,0.033419175,0.027964783,0.037690424,0,0.020895914,0,0,0.022882014,0,0,0,0.025324437,0.021474676,0.018977284,0.261278607,0.160996239,0.155538839,0.109523624,0.174333427
0.205894099,0,0.133034814,0.209355501,0.093381931,0.136881093,0.065823062,0.033175325,0.0467741,0.089138562,0.04287898,0.051877756,0.035530077,0.053526011,0.075846047,0.045782303,0.029306776,0.025144887,0.038035357,0,0.019004405,0,0,0.020891708,0,0,0,0.026667599,0.023972717,0.020545446,0.564541719,0.636682776,0.110676202,0.21221216,0.114147886
0.150354164,0.133034814,0,0.173059991,0.130000383,0.095784093,0.127788855,0.043938509,0.072086237,0.111762259,0.049534085,0.075058611,0.036940739,0.041476818,0.048496608,0.035655314,0.028763958,0.029993871,0.050285722,0,0.019717607,0,0,0.024030916,0.017566996,0,0,0.022249236,0.021929407,0.020646895,0.171652691,0.13275352,0.343918785,0.117842419,0.081115812
0.126086845,0.209355501,0.173059991,0,0.082073363,0.087882315,0.07503411,0.035675689,0.054000272,0.155054477,0.053814866,0.06720165,0.041918746,0.05453324,0.06224801,0.037662407,0.026419518,0.025575855,0.045486814,0,0.018092905,0,0,0.021103905,0,0,0,0.024277746,0.024965294,0.022337628,0.229947624,0.27848172,0.118277595,0.356937752,0.076504173
0.163000964,0.093381931,0.130000383,0.082073363,0,0.135095392,0.106514073,0.044514676,0.06120624,0.060154993,0.03610615,0.050842293,0.028766497,0.034058157,0.043901325,0.039894067,0.03670734,0.033622577,0.039522798,0,0.023152034,0.01760294,0,0.026587762,0.018193075,0,0,0.022432243,0.019217082,0.017820256,0.108333514,0.084821687,0.194527631,0.070288059,0.114267688
0.259361142,0.136881093,0.095784093,0.087882315,0.135095392,0,0.06314108,0.033579724,0.043820718,0.056911267,0.033703447,0.042089855,0.028396585,0.04026836,0.061538247,0.055132856,0.037289314,0.027159716,0.033039445,0.016942236,0.021864342,0.017375303,0,0.022483488,0,0,0.016956994,0.026898617,0.020674294,0.017878012,0.142082618,0.11274631,0.102741918,0.083314031,0.529435565
0.078000073,0.065823062,0.127788855,0.07503411,0.106514073,0.06314108,0,0.066857687,0.142529161,0.07243733,0.045972453,0.083631094,0.033181416,0.031710973,0.035247626,0.029439639,0.028591397,0.038416805,0.060984863,0,0.020954053,0,0.017149169,0.029078769,0.020361687,0,0,0.019146294,0.019253013,0.019427339,0.074428037,0.065152807,0.155455684,0.062029559,0.057024435
0.036543709,0.033175325,0.043938509,0.035675689,0.044514676,0.033579724,0.066857687,0,0.098228221,0.037341279,0.033699563,0.051049489,0.025752416,0.021843004,0.023081125,0.021081207,0.024323296,0.06710421,0.055643807,0,0.021384789,0,0.022804355,0.043862164,0.029057087,0,0,0,0,0.017058075,0.035234585,0.033012396,0.047101124,0.032439,0.032035462
0.050886286,0.0467741,0.072086237,0.054000272,0.06120624,0.043820718,0.142529161,0.098228221,0,0.060129934,0.048863814,0.100204525,0.033853788,0.027950918,0.029106339,0.02441524,0.024643111,0.041689608,0.088974011,0,0.019635033,0,0.018528276,0.0309929,0.02249978,0,0,0.017007512,0.018456222,0.019941529,0.050768026,0.047115729,0.075617737,0.047034862,0.040748185
0.072083098,0.089138562,0.111762259,0.155054477,0.060154993,0.056911267,0.07243733,0.037341279,0.060129934,0,0.082271856,0.101089649,0.055026951,0.051707069,0.048061286,0.030423915,0.02301641,0.025263109,0.059183225,0,0.01677245,0,0,0.02084809,0,0,0,0.021634928,0.02619024,0.025321458,0.093659947,0.100803328,0.085114272,0.130951914,0.051691943
0.038601507,0.04287898,0.049534085,0.053814866,0.03610615,0.033703447,0.045972453,0.033699563,0.048863814,0.082271856,0,0.095057937,0.1091949,0.039995885,0.032342711,0.022388023,0.018208042,0.022582973,0.076802835,0,0,0,0,0.019077075,0,0,0,0.01790516,0.02756185,0.033480007,0.043801041,0.04556551,0.044327388,0.051852843,0.031775747
0.050151271,0.051877756,0.075058611,0.06720165,0.050842293,0.042089855,0.083631094,0.051049489,0.100204525,0.101089649,0.095057937,0,0.051125185,0.034751303,0.032780869,0.024402487,0.021468984,0.029482258,0.140330247,0,0.01679675,0,0,0.023728701,0.018923573,0,0,0.017896879,0.02226169,0.024793387,0.055325836,0.054327535,0.067775137,0.058918539,0.038990344
0.031496414,0.035530077,0.036940739,0.041918746,0.028766497,0.028396585,0.033181416,0.025752416,0.033853788,0.055026951,0.1091949,0.051125185,0,0.043340393,0.031087066,0.020931403,0,0.018719089,0.045800601,0,0,0,0,0,0,0,0,0.018040224,0.035210017,0.046624187,0.03548773,0.037590806,0.033589063,0.042504607,0.027140555
0.04257424,0.053526011,0.041476818,0.05453324,0.034058157,0.04026836,0.031710973,0.021843004,0.027950918,0.051707069,0.039995885,0.034751303,0.043340393,0,0.081831528,0.034533964,0.019894992,0.01741145,0.028391355,0,0,0,0,0,0,0,0,0.030840874,0.042104523,0.026427057,0.049650069,0.056851911,0.037510939,0.063897056,0.039241488
0.059791557,0.075846047,0.048496608,0.06224801,0.043901325,0.061538247,0.035247626,0.023081125,0.029106339,0.048061286,0.032342711,0.032780869,0.031087066,0.081831528,0,0.059541853,0.025614854,0.019053706,0.026586223,0,0,0,0,0,0,0,0,0.039347087,0.02832922,0.020218612,0.066885529,0.076121999,0.04507963,0.073543233,0.061988816
0.046467165,0.045782303,0.035655314,0.037662407,0.039894067,0.055132856,0.029439639,0.021081207,0.02441524,0.030423915,0.022388023,0.024402487,0.020931403,0.034533964,0.059541853,0,0.037304193,0.019199061,0.020901248,0.021312027,0.020309429,0.017952244,0,0.017004766,0,0,0.021916556,0.045670286,0.019534213,0,0.04364935,0.043515569,0.035938963,0.039376876,0.06081107
0.033419175,0.029306776,0.028763958,0.026419518,0.03670734,0.037289314,0.028591397,0.024323296,0.024643111,0.02301641,0.018208042,0.021468984,0,0.019894992,0.025614854,0.037304193,0,0.026687093,0.019495153,0.026404774,0.044508907,0.032346433,0,0.02424545,0,0.021407035,0.025216442,0.021088417,0,0,0.029708259,0.028025354,0.030880739,0.025769815,0.039179612
0.027964783,0.025144887,0.029993871,0.025575855,0.033622577,0.027159716,0.038416805,0.06710421,0.041689608,0.025263109,0.022582973,0.029482258,0.018719089,0.01741145,0.019053706,0.019199061,0.026687093,0,0.030419555,0,0.027815526,0.018581448,0.029274535,0.11929352,0.038010909,0,0,0,0,0,0.026283708,0.024749022,0.032313311,0.023908962,0.026547271
0.037690424,0.038035357,0.050285722,0.045486814,0.039522798,0.033039445,0.060984863,0.055643807,0.088974011,0.059183225,0.076802835,0.140330247,0.045800601,0.028391355,0.026586223,0.020901248,0.019495153,0.030419555,0,0,0,0,0.017095621,0.024601978,0.020560627,0,0,0,0.020305842,0.024559431,0.039990087,0.039239247,0.048073744,0.041498076,0.031111126
0,0,0,0,0,0.016942236,0,0,0,0,0,0,0,0,0,0.021312027,0.026404774,0,0,0,0.022203311,0.029433013,0,0,0,0.023416305,0.197052273,0.018174433,0,0,0,0,0,0,0.017478427
0.020895914,0.019004405,0.019717607,0.018092905,0.023152034,0.021864342,0.020954053,0.021384789,0.019635033,0.01677245,0,0.01679675,0,0,0,0.020309429,0.044508907,0.027815526,0,0.022203311,0,0.055843024,0.017461295,0.028714139,0.018384574,0.032693076,0.020463395,0,0,0,0.019359614,0.018498938,0.020888167,0.017558123,0.022233578
0,0,0,0,0.01760294,0.017375303,0,0,0,0,0,0,0,0,0,0.017952244,0.032346433,0.018581448,0,0.029433013,0.055843024,0,0,0.019012612,0,0.063187437,0.025828295,0,0,0,0,0,0,0,0.017742827
0,0,0,0,0,0,0.017149169,0.022804355,0.018528276,0,0,0,0,0,0,0,0,0.029274535,0.017095621,0,0.017461295,0,0,0.0362292,0.10123013,0,0,0,0,0,0,0,0,0,0
0.022882014,0.020891708,0.024030916,0.021103905,0.026587762,0.022483488,0.029078769,0.043862164,0.0309929,0.02084809,0.019077075,0.023728701,0,0,0,0.017004766,0.02424545,0.11929352,0.024601978,0,0.028714139,0.019012612,0.0362292,0,0.047001885,0,0,0,0,0,0.021661285,0.020589702,0.02554169,0.019964146,0.02213566
0,0,0.017566996,0,0.018193075,0,0.020361687,0.029057087,0.02249978,0,0,0.018923573,0,0,0,0,0,0.038010909,0.020560627,0,0.018384574,0,0.10123013,0.047001885,0,0,0,0,0,0,0,0,0.018167634,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021407035,0,0,0.023416305,0.032693076,0.063187437,0,0,0,0,0.020930952,0,0,0,0,0,0,0,0
0,0,0,0,0,0.016956994,0,0,0,0,0,0,0,0,0,0.021916556,0.025216442,0,0,0.197052273,0.020463395,0.025828295,0,0,0,0.020930952,0,0.019289174,0,0,0,0,0,0,0.017506388
0.025324437,0.026667599,0.022249236,0.024277746,0.022432243,0.026898617,0.019146294,0,0.017007512,0.021634928,0.01790516,0.017896879,0.018040224,0.030840874,0.039347087,0.045670286,0.021088417,0,0,0.018174433,0,0,0,0,0,0,0.019289174,0,0.021479448,0,0.025558148,0.026378861,0.021835175,0.025701155,0.027804995
0.021474676,0.023972717,0.021929407,0.024965294,0.019217082,0.020674294,0.019253013,0,0.018456222,0.02619024,0.02756185,0.02226169,0.035210017,0.042104523,0.02832922,0.019534213,0,0,0.020305842,0,0,0,0,0,0,0,0,0.021479448,0,0.037632396,0.023299578,0.024756112,0.020644037,0.026446721,0.020346411
0.018977284,0.020545446,0.020646895,0.022337628,0.017820256,0.017878012,0.019427339,0.017058075,0.019941529,0.025321458,0.033480007,0.024793387,0.046624187,0.026427057,0.020218612,0,0,0,0.024559431,0,0,0,0,0,0,0,0,0,0.037632396,0,0.020417131,0.021230466,0.019539469,0.022747503,0.017412812
0.261278607,0.564541719,0.171652691,0.229947624,0.108333514,0.142082618,0.074428037,0.035234585,0.050768026,0.093659947,0.043801041,0.055325836,0.03548773,0.049650069,0.066885529,0.04364935,0.029708259,0.026283708,0.039990087,0,0.019359614,0,0,0.021661285,0,0,0,0.025558148,0.023299578,0.020417131,0,0.390791986,0.137635989,0.188411238,0.114629377
0.160996239,0.636682776,0.13275352,0.27848172,0.084821687,0.11274631,0.065152807,0.033012396,0.047115729,0.100803328,0.04556551,0.054327535,0.037590806,0.056851911,0.076121999,0.043515569,0.028025354,0.024749022,0.039239247,0,0.018498938,0,0,0.020589702,0,0,0,0.026378861,0.024756112,0.021230466,0.390791986,0,0.105436333,0.318306663,0.096808639
0.155538839,0.110676202,0.343918785,0.118277595,0.194527631,0.102741918,0.155455684,0.047101124,0.075617737,0.085114272,0.044327388,0.067775137,0.033589063,0.037510939,0.04507963,0.035938963,0.030880739,0.032313311,0.048073744,0,0.020888167,0,0,0.02554169,0.018167634,0,0,0.021835175,0.020644037,0.019539469,0.137635989,0.105436333,0,0.090769132,0.086623446
0.109523624,0.21221216,0.117842419,0.356937752,0.070288059,0.083314031,0.062029559,0.032439,0.047034862,0.130951914,0.051852843,0.058918539,0.042504607,0.063897056,0.073543233,0.039376876,0.025769815,0.023908962,0.041498076,0,0.017558123,0,0,0.019964146,0,0,0,0.025701155,0.026446721,0.022747503,0.188411238,0.318306663,0.090769132,0,0.07424292
0.174333427,0.114147886,0.081115812,0.076504173,0.114267688,0.529435565,0.057024435,0.032035462,0.040748185,0.051691943,0.031775747,0.038990344,0.027140555,0.039241488,0.061988816,0.06081107,0.039179612,0.026547271,0.031111126,0.017478427,0.022233578,0.017742827,0,0.02213566,0,0,0.017506388,0.027804995,0.020346411,0.017412812,0.114629377,0.096808639,0.086623446,0.07424292,0
